"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"","96","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=bluekai&google_cm=&google_sc=&google_tc=","-1","-1","302","-1","","958","9","0","","181105_XN_8","-1","96","-1","-1","","0","12051","-1","GET","254","","","0.93.1","-1","-1","cm.g.doubleclick.net","-1","-1","https://tags.bluekai.com/site/50747?dt=0&r=1776557542&sig=999192085&bkca=KJhNP1rmtp91dJgANAVuUqu7cnRGaQUb9E6gWZ6n6xLD+SfdFkxLhT3X9x/AsPniz/RD9o6cLZR4OrlGMBOgPUb7YWCEQBlgnIsX3NeMIhbD5CpoC/kxx+/MhcxCz97p3HGZchbHQBfb8Qn+KCxusgEUcua/cExTSALmtiirIuhIuDTj0wVDfFUvR1DcNSndHGXqDcodjUG+fsA9g1eECEkG1Z6wPr9PiYdyQESb5HT+RacF0hiG2Yy63s6WQE/BftvI5vU7R/ysi9eMYg/pGb9/PV2HHw8FjpAnh7DTW6aWfbHUDYLH+R1R7qYwgQKCnLqnSI+08cqVHObW9Y83Zof9+0RvviEoENOi0Q6zals8UjRFNUugT0YpaOLXMdRtV51YJMHXlD9DrBqffFEO7lWzU2hWtAJXA5T0zkKX9XHbaWojO78fY6c60fNLNhoqYcYTga3E4RDoMtwkPdxJJRix2TZ84wFDiydGHNfmRLBfY9qIyrVwo+loXamybwkfpkAZveAcjrtKMhlr2okAUVt71EwgNZSUjbtxnTNN0sCJrsNElnTJ+lP3TEZ84uhr3RXQzNjJDCyN0VsaXNwOIFRX/dMk+Lya73puDZAE7FKMXrYIMlrMgSqpthfwhIIFCfz4hdd1u4yV","-1","12051","/pixel?google_nid=bluekai&google_cm=&google_sc=&google_tc=","-1","","","12147","12051","12147","12147","12147","0","12051","12147","96","99","100","1","0","","","text/html; charset=UTF-8","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"157.240.2.35","59","44","","-1","100","Image","3","11898","12089","","1","","-1","11977","https://www.facebook.com/tr/?id=592202027582499&ev=Purchase&dl=https%3A%2F%2Fwww.nytimes.com%2F&rl=&if=false&ts=1541378368600&cd[ad]=1&cd[articleId]=100000005328104&cd[fbk]=&cd[sourceApp]=nyt-vi&cd[watSegs]=&cd[fbBrowser]=false&cd[content_ids]=%5B705468254%5D&cd[content_type]=product&cd[content_category]=&cd[userAgent]=Mozilla%2F5.0%20(iPhone%3B%20CPU%20iPhone%20OS%2011_4_1%20like%20Mac%20OS%20X)%20AppleWebKit%2F605.1.15%20(KHTML%2C%20like%20Gecko)%20Mobile%2F15G77&cd[mc]=&cd[agentID]=bLnjc05kR4BnWELukYIB1u&cd[value]=0&cd[currency]=USD&cd[pixelName]=Purchase&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378368538.2092457340&it=1541378368062&coo=false","53","11977","200","112","0","418","25","702","","181105_XN_8","11951","28","11953","100","","44","12090","24","GET","44","","20846","0.95","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","52","11892","/tr/?id=592202027582499&ev=Purchase&dl=https%3A%2F%2Fwww.nytimes.com%2F&rl=&if=false&ts=1541378368600&cd[ad]=1&cd[articleId]=100000005328104&cd[fbk]=&cd[sourceApp]=nyt-vi&cd[watSegs]=&cd[fbBrowser]=false&cd[content_ids]=%5B705468254%5D&cd[content_type]=product&cd[content_category]=&cd[userAgent]=Mozilla%2F5.0%20(iPhone%3B%20CPU%20iPhone%20OS%2011_4_1%20like%20Mac%20OS%20X)%20AppleWebKit%2F605.1.15%20(KHTML%2C%20like%20Gecko)%20Mobile%2F15G77&cd[mc]=&cd[agentID]=bLnjc05kR4BnWELukYIB1u&cd[value]=0&cd[currency]=USD&cd[pixelName]=Purchase&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378368538.2092457340&it=1541378368062&coo=false","-1","","Facebook","12149","12090","12118","12118","12149","31","11898","12149","248","100","101","1","0","h2","low","image/gif","","no-cache, must-revalidate, max-age=0","","Mon, 05 Nov 2018 00:39:28 GMT","","",
"104.78.244.140","97","62","","-1","100","","3","-1","-1","","1","","-1","-1","https://tags.bluekai.com/site/11551?dt=0&r=1560756510&sig=2557061680&bkca=KJpnEnWN5cJ0+MutzcDhBcRp1lz01E/6LqH61pHy1xU0Ejp19jF9YW/=","-1","-1","200","-1","0","296","9","3059","","181105_XN_8","-1","96","-1","100","0","62","12146","-1","GET","62","","","0.91.2","-1","-1","tags.bluekai.com","100","-1","https://tags.bluekai.com/site/50747?dt=0&r=1776557542&sig=999192085&bkca=KJhNP1rmtp91dJgANAVuUqu7cnRGaQUb9E6gWZ6n6xLD+SfdFkxLhT3X9x/AsPniz/RD9o6cLZR4OrlGMBOgPUb7YWCEQBlgnIsX3NeMIhbD5CpoC/kxx+/MhcxCz97p3HGZchbHQBfb8Qn+KCxusgEUcua/cExTSALmtiirIuhIuDTj0wVDfFUvR1DcNSndHGXqDcodjUG+fsA9g1eECEkG1Z6wPr9PiYdyQESb5HT+RacF0hiG2Yy63s6WQE/BftvI5vU7R/ysi9eMYg/pGb9/PV2HHw8FjpAnh7DTW6aWfbHUDYLH+R1R7qYwgQKCnLqnSI+08cqVHObW9Y83Zof9+0RvviEoENOi0Q6zals8UjRFNUugT0YpaOLXMdRtV51YJMHXlD9DrBqffFEO7lWzU2hWtAJXA5T0zkKX9XHbaWojO78fY6c60fNLNhoqYcYTga3E4RDoMtwkPdxJJRix2TZ84wFDiydGHNfmRLBfY9qIyrVwo+loXamybwkfpkAZveAcjrtKMhlr2okAUVt71EwgNZSUjbtxnTNN0sCJrsNElnTJ+lP3TEZ84uhr3RXQzNjJDCyN0VsaXNwOIFRX/dMk+Lya73puDZAE7FKMXrYIMlrMgSqpthfwhIIFCfz4hdd1u4yV","29","12146","/site/11551?dt=0&r=1560756510&sig=2557061680&bkca=KJpnEnWN5cJ0+MutzcDhBcRp1lz01E/6LqH61pHy1xU0Ejp19jF9YW/=","0","","Akamai","12243","12146","12242","12242","12243","1","12146","12243","97","101","102","1","0","http/1.1","low","image/gif","","","","","","",
"","158","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://tags.bluekai.com/site/2981?id=&google_error=3","-1","-1","302","-1","","500","9","0","","181105_XN_8","-1","158","-1","-1","","0","12147","-1","GET","0","","","0.93.2","-1","-1","tags.bluekai.com","-1","-1","https://tags.bluekai.com/site/50747?dt=0&r=1776557542&sig=999192085&bkca=KJhNP1rmtp91dJgANAVuUqu7cnRGaQUb9E6gWZ6n6xLD+SfdFkxLhT3X9x/AsPniz/RD9o6cLZR4OrlGMBOgPUb7YWCEQBlgnIsX3NeMIhbD5CpoC/kxx+/MhcxCz97p3HGZchbHQBfb8Qn+KCxusgEUcua/cExTSALmtiirIuhIuDTj0wVDfFUvR1DcNSndHGXqDcodjUG+fsA9g1eECEkG1Z6wPr9PiYdyQESb5HT+RacF0hiG2Yy63s6WQE/BftvI5vU7R/ysi9eMYg/pGb9/PV2HHw8FjpAnh7DTW6aWfbHUDYLH+R1R7qYwgQKCnLqnSI+08cqVHObW9Y83Zof9+0RvviEoENOi0Q6zals8UjRFNUugT0YpaOLXMdRtV51YJMHXlD9DrBqffFEO7lWzU2hWtAJXA5T0zkKX9XHbaWojO78fY6c60fNLNhoqYcYTga3E4RDoMtwkPdxJJRix2TZ84wFDiydGHNfmRLBfY9qIyrVwo+loXamybwkfpkAZveAcjrtKMhlr2okAUVt71EwgNZSUjbtxnTNN0sCJrsNElnTJ+lP3TEZ84uhr3RXQzNjJDCyN0VsaXNwOIFRX/dMk+Lya73puDZAE7FKMXrYIMlrMgSqpthfwhIIFCfz4hdd1u4yV","-1","12147","/site/2981?id=&google_error=3","-1","","","12305","12147","12305","12305","12305","0","12147","12305","158","102","103","1","0","","","","","","","","","",
"173.194.223.100","84","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://play.google.com/log?format=json&hasfast=true","-1","-1","200","-1","","895","214","1320","","181105_XN_8","-1","74","-1","100","0","131","12205","-1","POST","131","131","405","0.98","-1","-1","play.google.com","100","-1","https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US.PgkeLwVm5A0.O/rt=j/d=1/excm=payframeview,_b,_tp/ed=1/dg=0/rs=AMitfrgT1GNVtUXYV-mrpMutTa1eSVsHhQ/m=_b,_tp","54","12138","/log?format=json&hasfast=true","0","","Google","12289","12205","12279","12279","12289","10","12205","12289","84","103","104","1","0","h2","medium","text/plain; charset=UTF-8","","private","gzip","Mon, 05 Nov 2018 00:39:28 GMT","","",
"104.78.244.140","136","62","","-1","100","","3","-1","-1","","1","","-1","-1","https://tags.bluekai.com/site/10649?dt=0&r=927896157&sig=722977969&bkca=KJpnEnaPuXdwEX2JMDX+vLGFLMDs9eX+O3z=","-1","-1","200","-1","0","296","9","3088","","181105_XN_8","-1","135","-1","100","0","611","12306","-1","GET","62","","","0.93.3","-1","-1","tags.bluekai.com","100","-1","https://tags.bluekai.com/site/50747?dt=0&r=1776557542&sig=999192085&bkca=KJhNP1rmtp91dJgANAVuUqu7cnRGaQUb9E6gWZ6n6xLD+SfdFkxLhT3X9x/AsPniz/RD9o6cLZR4OrlGMBOgPUb7YWCEQBlgnIsX3NeMIhbD5CpoC/kxx+/MhcxCz97p3HGZchbHQBfb8Qn+KCxusgEUcua/cExTSALmtiirIuhIuDTj0wVDfFUvR1DcNSndHGXqDcodjUG+fsA9g1eECEkG1Z6wPr9PiYdyQESb5HT+RacF0hiG2Yy63s6WQE/BftvI5vU7R/ysi9eMYg/pGb9/PV2HHw8FjpAnh7DTW6aWfbHUDYLH+R1R7qYwgQKCnLqnSI+08cqVHObW9Y83Zof9+0RvviEoENOi0Q6zals8UjRFNUugT0YpaOLXMdRtV51YJMHXlD9DrBqffFEO7lWzU2hWtAJXA5T0zkKX9XHbaWojO78fY6c60fNLNhoqYcYTga3E4RDoMtwkPdxJJRix2TZ84wFDiydGHNfmRLBfY9qIyrVwo+loXamybwkfpkAZveAcjrtKMhlr2okAUVt71EwgNZSUjbtxnTNN0sCJrsNElnTJ+lP3TEZ84uhr3RXQzNjJDCyN0VsaXNwOIFRX/dMk+Lya73puDZAE7FKMXrYIMlrMgSqpthfwhIIFCfz4hdd1u4yV","29","12306","/site/10649?dt=0&r=927896157&sig=722977969&bkca=KJpnEnaPuXdwEX2JMDX+vLGFLMDs9eX+O3z=","0","","Akamai","12442","12306","12441","12441","12442","1","12306","12442","136","104","105","1","0","http/1.1","low","image/gif","","","","","","",
"151.101.185.164","215","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/opinion-woff2.fonts-e2b27ff317927dfd77bdd429409627e0.css","-1","-1","200","-1","","29684","195","67","","181105_XN_8","-1","26","-1","100","12836546","37428","12445","-1","GET","28405","28405","13","0.102","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12444","/vi-assets/static-assets/opinion-woff2.fonts-e2b27ff317927dfd77bdd429409627e0.css","100","","Fastly","12660","12445","12471","12471","12660","189","12445","12660","215","105","106","1","0","h2","medium","text/css","","public,max-age=31536000","gzip","Tue, 02 Apr 2019 14:21:52 GMT","","",
"151.101.185.164","212","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/story-woff2.fonts-8cda51537d027e0df92bea96a094bfe3.css","-1","-1","200","-1","","25247","195","448","","181105_XN_8","-1","26","-1","100","12836545","31595","12445","-1","GET","23968","23968","13","0.101","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12444","/vi-assets/static-assets/story-woff2.fonts-8cda51537d027e0df92bea96a094bfe3.css","100","","Fastly","12657","12445","12471","12471","12657","186","12445","12657","212","106","107","1","0","h2","medium","text/css","","public,max-age=31536000","gzip","Tue, 02 Apr 2019 14:21:52 GMT","","",
"151.101.185.164","218","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/well-woff2.fonts-77806b85de524283fe742b916c9d0ee4.css","-1","-1","200","-1","","22300","195","65","","181105_XN_8","-1","53","-1","100","19073220","27671","12447","-1","GET","21000","21000","13","0.105","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12445","/vi-assets/static-assets/well-woff2.fonts-77806b85de524283fe742b916c9d0ee4.css","100","","Fastly","12665","12447","12500","12500","12665","165","12447","12665","218","107","108","1","0","h2","medium","text/css","","public,max-age=31536000","gzip","Thu, 13 Jun 2019 18:46:28 GMT","","",
"151.101.185.164","222","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/raven.min-830a6d04a55c283934dd1893d6ddc66d.js","-1","-1","200","-1","","12072","1326","65","","181105_XN_8","-1","54","-1","100","15662072","28902","12448","-1","GET","10809","10809","29","0.106","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12447","/vi-assets/static-assets/raven.min-830a6d04a55c283934dd1893d6ddc66d.js","100","","Fastly","12670","12448","12502","12502","12670","168","12448","12670","222","108","109","1","0","h2","high","application/javascript","","public,max-age=31536000","gzip","Sun, 05 May 2019 07:14:00 GMT","","",
"151.101.185.164","223","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/mag-woff2.fonts-fb42c728dc70cc4ef6010a60cb10b0bd.css","-1","-1","200","-1","","138258","195","64","","181105_XN_8","-1","25","-1","100","12836545","185568","12449","-1","GET","136978","136978","13","0.104","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12445","/vi-assets/static-assets/mag-woff2.fonts-fb42c728dc70cc4ef6010a60cb10b0bd.css","100","","Fastly","12672","12449","12474","12474","12672","198","12449","12672","223","109","110","1","0","h2","medium","text/css","","public,max-age=31536000","gzip","Tue, 02 Apr 2019 14:21:52 GMT","","",
"151.101.185.164","229","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/vi-assets/static-assets/tmag-woff2.fonts-8622c93c260fa93b229b7249df708fb1.css","-1","-1","200","-1","","84390","195","65","","181105_XN_8","-1","30","-1","100","12836542","110702","12451","-1","GET","83110","83110","13","0.103","-1","-1","www.nytimes.com","100","-1","https://www.nytimes.com/","1","12445","/vi-assets/static-assets/tmag-woff2.fonts-8622c93c260fa93b229b7249df708fb1.css","100","","Fastly","12680","12451","12481","12481","12680","199","12451","12680","229","110","111","1","0","h2","medium","text/css","","public,max-age=31536000","gzip","Tue, 02 Apr 2019 14:21:52 GMT","","",
"23.212.111.187","164","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://sb.scorecardresearch.com/c2/3005403/cs.js","-1","-1","200","-1","","361","3415","322","","181105_XN_8","-1","59","-1","100","259200","20","12520","-1","GET","20","20","26","0.107","-1","-1","sb.scorecardresearch.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","24","12518","/c2/3005403/cs.js","50","","Akamai","12684","12520","12579","12579","12684","105","12520","12684","164","111","112","1","0","http/1.1","high","application/x-javascript","","private, no-transform, max-age=259200","gzip","Thu, 08 Nov 2018 00:39:29 GMT","","",
"173.194.223.100","164","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://play.google.com/log?format=json&hasfast=true&authuser=0","-1","-1","200","-1","","895","","525","","181105_XN_8","-1","108","-1","100","0","131","12583","-1","POST","131","131","","0.100","-1","-1","play.google.com","100","-1","","55","12317","/log?format=json&hasfast=true&authuser=0","0","","Google","12747","12583","12691","12691","12747","56","12583","12747","164","112","113","1","0","h2","medium","text/plain; charset=UTF-8","","private","gzip","Mon, 05 Nov 2018 00:39:29 GMT","","",
"173.194.223.100","162","","","-1","-1","XHR","3","12319","12584","0","1","","100","12396","https://play.google.com/log?format=json&hasfast=true&authuser=0","22","12396","200","188","","895","","739","","181105_XN_8","12341","108","12342","100","0","131","12585","54","POST","131","131","","0.99","-1","-1","play.google.com","100","-1","","55","12316","/log?format=json&hasfast=true&authuser=0","0","","Google","12747","12585","12693","12693","12747","54","12319","12747","426","113","114","1","0","h2","medium","text/plain; charset=UTF-8","","private","gzip","Mon, 05 Nov 2018 00:39:29 GMT","","",
"23.10.150.121","401","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CULO58R6&prvid=23%2C29%2C106&rtime=2975&https=1","-1","-1","200","-1","","5988","5","461","","181105_XN_8","-1","111","-1","100","","14941","12604","-1","GET","5546","5546","7820","0.108","-1","-1","contextual.media.net","100","-1","https://contextual.media.net/bidexchange.js?cid=8CULO58R6&dn=www.nytimes.com&https=1","20","12603","/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CULO58R6&prvid=23%2C29%2C106&rtime=2975&https=1","-1","","Akamai","13005","12604","12715","12715","13005","290","12604","13005","401","114","115","1","0","http/1.1","high","text/html; charset=UTF-8","","max-age=28781","gzip","Mon, 05 Nov 2018 08:39:10 GMT","","",
"","293","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.facebook.com/tr/","-1","-1","200","-1","","97","","0","","181105_XN_8","-1","49","-1","100","","0","12744","-1","POST","0","","","0.109","-1","-1","www.facebook.com","100","-1","","-1","12743","/tr/","-1","","Facebook","13037","12744","12793","12793","13037","244","12744","13037","293","115","116","1","0","","","text/plain","","","","","","",
"","230","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.nytimes.com/","-1","-1","301","-1","","612","","0","","181105_XN_8","-1","230","-1","-1","","0","22","-1","GET","0","","","0.2.1","-1","-1","www.nytimes.com","-1","-1","","-1","22","/","-1","","","252","22","252","252","252","0","22","252","230","0","1","1","1","","","","","","","","","",
"151.101.185.164","436","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.nytimes.com/","-1","-1","200","-1","","105436","","989","","181105_XN_8","-1","114","-1","100","","727575","252","-1","GET","104270","104270","","0.2.2","-1","-1","www.nytimes.com","100","-1","","1","252","/","-1","","Fastly","688","252","366","366","688","322","252","688","436","1","2","1","1","h2","high","text/html; charset=utf-8","1","no-cache","gzip","","","",
"","534","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://samizdat-graphql.nytimes.com/graphql/v2","-1","-1","200","-1","","707","16","0","","181105_XN_8","-1","533","-1","100","","0","614","-1","OPTIONS","0","","13","0.3","-1","-1","samizdat-graphql.nytimes.com","100","-1","https://www.nytimes.com/","-1","614","/graphql/v2","-1","","Fastly","1148","614","1147","1147","1148","1","614","1148","534","2","3","1","1","","","","","max-age=30","","","","",
"34.231.184.252","994","","","-1","-1","XHR","3","663","999","","1","","-1","852","https://et.nytimes.com/","145","852","200","147","","1064","66","3273","","181105_XN_8","808","124","809","0","0","405","1000","43","POST","405","","688","0.9","-1","-1","et.nytimes.com","100","-1","https://www.nytimes.com/","2","661","/","0","","","1994","1000","1124","1124","1994","870","663","1994","1329","3","4","1","1","http/1.1","medium","application/json","","","","","","",
"108.177.103.97","937","","","-1","-1","Script","3","723","1061","0","1","","100","897","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","93","897","200","164","","61930","164","232","","181105_XN_8","816","93","837","100","","271593","1061","60","GET","61429","61429","","0.15","-1","-1","www.googletagmanager.com","100","-1","https://www.nytimes.com/","3","691","/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","-1","","Google","1998","1061","1154","1154","1998","844","723","1998","1254","4","5","1","1","h2","high","application/javascript; charset=UTF-8","","no-cache, no-store, must-revalidate","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"34.231.184.252","972","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://et.nytimes.com/pixel?url=https://www.nytimes.com/&referrer=&subject=module-interactions&moduleData=%7B%22module%22%3A%22nyt-vi-page-pixel%22%2C%22pgType%22%3A%22Homepage%22%2C%22eventName%22%3A%22Impression%22%2C%22action%22%3A%22Impression%22%7D&sourceApp=nyt-vi&instant=1&_=1541378436203","-1","-1","200","-1","0","725","1259","1251","","181105_XN_8","-1","51","-1","-1","","43","1229","-1","GET","43","","6","0.22","-1","-1","et.nytimes.com","100","-1","https://www.nytimes.com/","2","1228","/pixel?url=https://www.nytimes.com/&referrer=&subject=module-interactions&moduleData=%7B%22module%22%3A%22nyt-vi-page-pixel%22%2C%22pgType%22%3A%22Homepage%22%2C%22eventName%22%3A%22Impression%22%2C%22action%22%3A%22Impression%22%7D&sourceApp=nyt-vi&instant=1&_=1541378436203","-1","","","2201","1229","1280","1280","2201","921","1229","2201","972","5","6","1","1","http/1.1","low","image/gif","","max-age=0","","Thu, 01 Jan 1970 00:00:01 GMT","","",
"157.240.18.15","819","","","-1","-1","XHR","3","1069","1383","0","1","","100","1116","https://an.facebook.com/v2/placementbid.json?sdk=5.5.web&platform=289474681496410&placementids[]=907986699290885_1774823212607225&adformats[]=300x250&pageurl=https%3A%2F%2Fwww.nytimes.com%2F","23","1116","200","267","","556","5","300","","181105_XN_8","1092","58","1093","100","","111","1384","23","GET","92","92","18685","0.16","-1","-1","an.facebook.com","100","-1","https://contextual.media.net/bidexchange.js?cid=8CULO58R6&dn=www.nytimes.com&https=1","4","1065","/v2/placementbid.json?sdk=5.5.web&platform=289474681496410&placementids[]=907986699290885_1774823212607225&adformats[]=300x250&pageurl=https%3A%2F%2Fwww.nytimes.com%2F","-1","","Facebook","2203","1384","1442","1442","2203","761","1069","2203","1132","6","7","1","1","h2","medium","text/javascript; charset=utf-8","","private, no-cache, no-store, must-revalidate","br","Sat, 01 Jan 2000 00:00:00 GMT","","",
"151.101.185.164","773","","","-1","-1","XHR","3","1187","1435","0","1","","100","1251","https://samizdat-graphql.nytimes.com/graphql/v2","39","1251","200","184","","759","164","1390","","181105_XN_8","1226","27","1228","100","14","97","1438","23","POST","98","98","","0.20","-1","-1","samizdat-graphql.nytimes.com","100","-1","https://www.nytimes.com/","5","1148","/graphql/v2","0","","Fastly","2211","1438","1465","1465","2211","746","1187","2211","1019","7","8","1","1","h2","medium","application/json","","max-age=30","gzip","","","",
"108.177.103.154","622","","","-1","-1","Script","3","1180","1598","0","1","","100","1324","https://securepubads.g.doubleclick.net/gpt/pubads_impl_271.js","69","1324","200","274","","64423","1","182","","181105_XN_8","1249","58","1250","100","31536000","189039","1599","74","GET","63997","63997","24858","0.19","-1","-1","securepubads.g.doubleclick.net","100","-1","https://www.googletagservices.com/tag/js/gpt.js","7","1140","/gpt/pubads_impl_271.js","100","","Google","2221","1599","1657","1657","2221","564","1180","2221","1039","8","9","1","1","h2","high","text/javascript","","private, immutable, max-age=31536000","gzip","Mon, 05 Nov 2018 00:40:36 GMT","","",
"172.217.195.156","612","","","-1","-1","Script","3","1142","1599","0","1","","100","1380","https://adservice.google.com/adsid/integrator.js?domain=www.nytimes.com","133","1380","200","219","","638","1","189","","181105_XN_8","1275","70","1277","100","","109","1608","103","GET","104","104","12050","0.18","-1","-1","adservice.google.com","100","-1","https://www.googletagservices.com/tag/js/gpt.js","6","1138","/adsid/integrator.js?domain=www.nytimes.com","-1","","Google","2220","1608","1678","1678","2220","542","1142","2220","1067","9","10","1","1","h2","high","application/javascript; charset=UTF-8","","private, no-cache, no-store","gzip","","","",
"","3345","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://sb.scorecardresearch.com/b?c1=2&c2=3005403&ns__t=1541378437256&ns_c=UTF-8&c8=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&c7=https%3A%2F%2Fwww.nytimes.com%2F&c9=","-1","-1","302","-1","","650","3416","0","","181105_XN_8","-1","3345","-1","-1","","0","2281","-1","GET","0","","36","0.27","-1","-1","sb.scorecardresearch.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","-1","2281","/b?c1=2&c2=3005403&ns__t=1541378437256&ns_c=UTF-8&c8=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&c7=https%3A%2F%2Fwww.nytimes.com%2F&c9=","-1","","","5626","2281","5626","5626","5626","0","2281","5626","3345","10","11","1","1","","","","","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"","3320","","","-1","-1","Script","3","-1","-1","","1","","-1","-1","https://platform.twitter.com/oct.js","-1","-1","302","-1","","210","3550","0","","181105_XN_8","-1","3320","-1","-1","","0","2301","-1","GET","0","","426","0.29","-1","-1","platform.twitter.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","-1","2301","/oct.js","-1","","","5621","2301","5621","5621","5621","0","2301","5621","3320","11","12","1","1","","","","","","","","","",
